-0.059,-0.010,+0.000,+0.724,+0.688,+10.000,+1.278,+1.365,+20.000,+1.805,+2.067,+30.000,+2.387,+2.739,+40.000,None,None,None,None,None,None,None,None,None,
+0.119,+0.002,+0.000,-0.227,+0.076,+10.000,-1.052,+0.165,+20.000,-1.456,+0.250,+30.000,-1.827,+0.327,+40.000,-2.442,+0.407,+50.000,-2.546,+0.493,+60.000,None,None,None,
-0.157,+0.013,+0.000,+0.016,+0.307,+10.000,+0.359,+0.622,+20.000,+0.508,+0.901,+30.000,+0.705,+1.217,+40.000,+0.963,+1.528,+50.000,+0.904,+1.828,+60.000,+1.136,+2.127,+70.000,
-0.071,+0.002,+0.000,+0.214,+0.054,+10.000,+0.419,+0.111,+20.000,+0.632,+0.158,+30.000,+0.612,+0.213,+40.000,+0.793,+0.244,+50.000,+1.000,+0.307,+60.000,+1.155,+0.370,+70.000,
+0.027,+0.003,+0.000,+0.540,-0.093,+10.000,+0.960,-0.211,+20.000,+1.247,-0.299,+30.000,+1.667,-0.411,+40.000,+2.093,-0.512,+50.000,+2.516,-0.598,+60.000,+2.794,-0.695,+70.000,
-0.025,+0.016,+0.000,-0.076,-0.122,+10.000,-0.024,-0.208,+20.000,+0.170,-0.324,+30.000,+0.034,-0.448,+40.000,+0.380,-0.530,+50.000,+0.187,-0.658,+60.000,+0.321,-0.749,+70.000,
-0.195,+0.000,+0.000,-0.596,+0.459,+10.000,-1.316,+0.926,+20.000,-2.094,+1.379,+30.000,-2.705,+1.849,+40.000,None,None,None,None,None,None,None,None,None,
-0.062,+0.009,+0.000,+0.280,-0.845,+10.000,+0.615,-1.682,+20.000,+0.962,-2.521,+30.000,None,None,None,None,None,None,None,None,None,None,None,None,
+0.133,+0.000,+0.000,+0.012,-0.132,+10.000,+0.052,-0.279,+20.000,+0.179,-0.413,+30.000,+0.100,-0.553,+40.000,+0.339,-0.685,+50.000,+0.357,-0.842,+60.000,+0.396,-0.974,+70.000,
+0.216,-0.008,+0.000,-0.347,-0.688,+10.000,-0.846,-1.379,+20.000,-1.393,-2.066,+30.000,-1.795,-2.739,+40.000,None,None,None,None,None,None,None,None,None,
+0.149,+0.013,+0.000,+0.404,-0.564,+10.000,+0.937,-1.108,+20.000,+1.241,-1.675,+30.000,+1.791,-2.214,+40.000,+2.086,-2.794,+50.000,None,None,None,None,None,None,
+0.015,-0.007,+0.000,-0.119,+0.120,+10.000,-0.036,+0.257,+20.000,-0.228,+0.381,+30.000,-0.180,+0.521,+40.000,-0.100,+0.622,+50.000,-0.388,+0.749,+60.000,-0.449,+0.873,+70.000,
-0.145,-0.009,+0.000,-0.274,-0.652,+10.000,-0.420,-1.305,+20.000,-0.727,-1.959,+30.000,-0.818,-2.660,+40.000,None,None,None,None,None,None,None,None,None,
-0.048,+0.001,+0.000,-0.203,-0.252,+10.000,-0.582,-0.513,+20.000,-0.524,-0.787,+30.000,-1.043,-1.036,+40.000,-1.029,-1.283,+50.000,-1.121,-1.567,+60.000,-1.365,-1.827,+70.000,
-0.089,-0.007,+0.000,-0.136,+0.386,+10.000,-0.370,+0.748,+20.000,-0.227,+1.150,+30.000,-0.622,+1.538,+40.000,-0.724,+1.916,+50.000,-0.847,+2.297,+60.000,-1.136,+2.676,+70.000,
-0.176,+0.003,+0.000,+0.340,-0.263,+10.000,+0.864,-0.558,+20.000,+1.107,-0.845,+30.000,+1.234,-1.134,+40.000,+1.708,-1.376,+50.000,+2.224,-1.678,+60.000,+2.588,-1.949,+70.000,
+0.019,-0.008,+0.000,-0.187,+0.019,+10.000,-0.002,+0.036,+20.000,-0.203,+0.042,+30.000,-0.273,+0.079,+40.000,+0.030,+0.089,+50.000,-0.151,+0.101,+60.000,-0.173,+0.105,+70.000,
-0.012,-0.004,+0.000,-0.182,-0.093,+10.000,-0.301,-0.195,+20.000,-0.623,-0.300,+30.000,-0.797,-0.409,+40.000,-1.150,-0.493,+50.000,-1.157,-0.608,+60.000,-1.412,-0.711,+70.000,
-0.019,-0.008,+0.000,-0.026,-0.141,+10.000,-0.143,-0.328,+20.000,-0.205,-0.486,+30.000,-0.177,-0.648,+40.000,-0.102,-0.805,+50.000,-0.235,-0.986,+60.000,-0.252,-1.114,+70.000,
-0.056,+0.016,+0.000,-0.264,-0.287,+10.000,-0.313,-0.544,+20.000,-0.286,-0.810,+30.000,-0.384,-1.075,+40.000,-0.575,-1.361,+50.000,-0.700,-1.624,+60.000,-0.849,-1.918,+70.000,
-0.097,-0.014,+0.000,-0.347,+0.253,+10.000,-0.266,+0.542,+20.000,-0.490,+0.793,+30.000,-0.804,+1.044,+40.000,-0.965,+1.327,+50.000,-1.214,+1.552,+60.000,-1.526,+1.843,+70.000,
-0.024,-0.016,+0.000,-0.004,-0.252,+10.000,+0.190,-0.525,+20.000,+0.295,-0.787,+30.000,+0.367,-1.033,+40.000,+0.323,-1.326,+50.000,+0.732,-1.554,+60.000,+0.637,-1.824,+70.000,
+0.037,-0.004,+0.000,+0.263,+0.128,+10.000,+0.070,+0.263,+20.000,+0.374,+0.412,+30.000,+0.311,+0.515,+40.000,+0.639,+0.655,+50.000,+0.578,+0.775,+60.000,+0.759,+0.925,+70.000,
+0.006,-0.020,+0.000,-0.077,+0.067,+10.000,-0.035,+0.139,+20.000,-0.151,+0.228,+30.000,-0.345,+0.273,+40.000,-0.442,+0.373,+50.000,-0.593,+0.423,+60.000,-0.451,+0.497,+70.000,
-0.052,-0.015,+0.000,+0.579,-0.310,+10.000,+0.984,-0.580,+20.000,+1.538,-0.903,+30.000,+2.299,-1.188,+40.000,+2.550,-1.500,+50.000,None,None,None,None,None,None,
-0.057,-0.005,+0.000,-0.358,-0.286,+10.000,-0.486,-0.592,+20.000,-0.645,-0.860,+30.000,-1.011,-1.153,+40.000,-1.161,-1.449,+50.000,-1.404,-1.727,+60.000,-1.485,-2.011,+70.000,
+0.077,+0.013,+0.000,-0.346,+0.303,+10.000,-0.477,+0.604,+20.000,-0.882,+0.910,+30.000,-1.045,+1.212,+40.000,-1.251,+1.519,+50.000,-1.405,+1.811,+60.000,-1.661,+2.114,+70.000,
-0.092,+0.009,+0.000,+0.211,+0.815,+10.000,+0.597,+1.623,+20.000,+0.994,+2.418,+30.000,None,None,None,None,None,None,None,None,None,None,None,None,
+0.094,+0.006,+0.000,-0.040,-0.058,+10.000,-0.014,-0.164,+20.000,-0.189,-0.211,+30.000,-0.244,-0.285,+40.000,-0.185,-0.347,+50.000,-0.425,-0.412,+60.000,-0.483,-0.468,+70.000,
+0.040,-0.005,+0.000,+0.334,+0.604,+10.000,+0.442,+1.219,+20.000,+0.805,+1.809,+30.000,+0.940,+2.431,+40.000,None,None,None,None,None,None,None,None,None,
-0.110,-0.016,+0.000,-0.023,+0.177,+10.000,+0.184,+0.327,+20.000,+0.323,+0.486,+30.000,+0.405,+0.642,+40.000,+0.462,+0.798,+50.000,+0.573,+0.981,+60.000,+0.821,+1.145,+70.000,
+0.012,+0.005,+0.000,+0.642,-0.173,+10.000,+1.145,-0.388,+20.000,+1.612,-0.544,+30.000,+1.975,-0.726,+40.000,+2.786,-0.919,+50.000,None,None,None,None,None,None,
-0.098,+0.019,+0.000,+0.640,+0.731,+10.000,+1.010,+1.453,+20.000,+1.364,+2.194,+30.000,+2.150,+2.897,+40.000,None,None,None,None,None,None,None,None,None,
-0.151,-0.002,+0.000,-0.284,+0.310,+10.000,-0.921,+0.633,+20.000,-1.342,+0.963,+30.000,-1.601,+1.268,+40.000,-2.012,+1.594,+50.000,-2.492,+1.899,+60.000,-2.604,+2.233,+70.000,
+0.073,-0.008,+0.000,-0.448,-0.038,+10.000,-0.779,-0.094,+20.000,-1.038,-0.113,+30.000,-1.596,-0.196,+40.000,-1.968,-0.221,+50.000,-2.283,-0.261,+60.000,-2.676,-0.315,+70.000,
+0.094,+0.006,+0.000,-0.203,+0.793,+10.000,-0.385,+1.580,+20.000,-0.612,+2.353,+30.000,None,None,None,None,None,None,None,None,None,None,None,None,
+0.082,-0.002,+0.000,-0.275,+0.267,+10.000,-0.421,+0.505,+20.000,-0.736,+0.780,+30.000,-1.075,+1.064,+40.000,-1.144,+1.307,+50.000,-1.597,+1.581,+60.000,-1.760,+1.863,+70.000,
-0.069,-0.003,+0.000,-0.006,+0.173,+10.000,+0.077,+0.325,+20.000,+0.376,+0.510,+30.000,+0.066,+0.651,+40.000,+0.349,+0.806,+50.000,+0.265,+0.981,+60.000,+0.347,+1.133,+70.000,
+0.031,-0.022,+0.000,+0.284,-0.493,+10.000,+0.425,-1.004,+20.000,+0.643,-1.504,+30.000,+0.772,-1.977,+40.000,+1.107,-2.486,+50.000,None,None,None,None,None,None,
+0.138,-0.011,+0.000,-0.479,-0.194,+10.000,-1.102,-0.386,+20.000,-1.646,-0.554,+30.000,-2.163,-0.745,+40.000,-2.637,-0.915,+50.000,-2.927,-1.094,+60.000,None,None,None,
-0.027,-0.011,+0.000,-0.448,-0.203,+10.000,-0.952,-0.431,+20.000,-1.370,-0.631,+30.000,-1.858,-0.845,+40.000,-2.296,-1.053,+50.000,None,None,None,None,None,None,
-0.181,+0.025,+0.000,-0.459,+0.105,+10.000,-0.960,+0.200,+20.000,-1.569,+0.279,+30.000,-2.155,+0.367,+40.000,-2.653,+0.459,+50.000,None,None,None,None,None,None,
-0.048,+0.011,+0.000,+0.096,-0.068,+10.000,-0.087,-0.174,+20.000,-0.051,-0.286,+30.000,-0.163,-0.380,+40.000,-0.232,-0.460,+50.000,-0.176,-0.564,+60.000,-0.287,-0.630,+70.000,
+0.035,+0.006,+0.000,-0.026,-0.053,+10.000,+0.198,-0.113,+20.000,+0.171,-0.175,+30.000,-0.030,-0.236,+40.000,+0.091,-0.296,+50.000,+0.083,-0.347,+60.000,-0.028,-0.404,+70.000,
+0.057,+0.004,+0.000,-0.674,-0.355,+10.000,-1.464,-0.694,+20.000,-2.130,-1.067,+30.000,None,None,None,None,None,None,None,None,None,None,None,None,
+0.188,+0.013,+0.000,+0.088,+0.082,+10.000,-0.066,+0.201,+20.000,-0.166,+0.275,+30.000,-0.281,+0.392,+40.000,+0.050,+0.478,+50.000,+0.020,+0.580,+60.000,-0.152,+0.691,+70.000,
+0.178,+0.015,+0.000,-0.614,+0.228,+10.000,-1.110,+0.455,+20.000,-1.781,+0.676,+30.000,-2.240,+0.895,+40.000,-2.632,+1.131,+50.000,None,None,None,None,None,None,
+0.003,+0.010,+0.000,-0.307,+0.240,+10.000,-0.464,+0.476,+20.000,-0.557,+0.729,+30.000,-0.798,+0.987,+40.000,-1.059,+1.207,+50.000,-1.318,+1.447,+60.000,-1.253,+1.690,+70.000,
+0.119,-0.004,+0.000,+0.123,+0.200,+10.000,+0.375,+0.438,+20.000,+0.724,+0.645,+30.000,+0.927,+0.843,+40.000,+1.276,+1.057,+50.000,+1.347,+1.255,+60.000,+1.636,+1.467,+70.000,
+0.117,-0.004,+0.000,-0.020,+0.687,+10.000,+0.392,+1.362,+20.000,+0.297,+2.092,+30.000,+0.587,+2.784,+40.000,None,None,None,None,None,None,None,None,None,
-0.035,+0.011,+0.000,+0.450,-0.086,+10.000,+0.853,-0.146,+20.000,+1.504,-0.248,+30.000,+1.807,-0.325,+40.000,+2.552,-0.403,+50.000,+2.725,-0.488,+60.000,None,None,None,
+0.178,-0.005,+0.000,+0.355,-0.159,+10.000,+0.894,-0.350,+20.000,+0.971,-0.517,+30.000,+1.509,-0.691,+40.000,+1.911,-0.873,+50.000,+2.161,-1.040,+60.000,+2.773,-1.201,+70.000,
+0.041,-0.015,+0.000,+0.053,+0.191,+10.000,-0.169,+0.393,+20.000,-0.254,+0.614,+30.000,-0.287,+0.813,+40.000,-0.393,+1.013,+50.000,-0.545,+1.201,+60.000,-0.593,+1.416,+70.000,
+0.035,+0.001,+0.000,+0.145,-0.255,+10.000,+0.400,-0.536,+20.000,+0.746,-0.792,+30.000,+0.979,-1.069,+40.000,+1.162,-1.318,+50.000,+1.409,-1.600,+60.000,+1.679,-1.858,+70.000,
+0.076,-0.001,+0.000,+0.374,+0.711,+10.000,+0.295,+1.413,+20.000,+1.024,+2.135,+30.000,+1.118,+2.837,+40.000,None,None,None,None,None,None,None,None,None,
-0.198,-0.006,+0.000,-0.117,+0.177,+10.000,-0.122,+0.350,+20.000,-0.143,+0.518,+30.000,-0.462,+0.676,+40.000,-0.357,+0.853,+50.000,-0.340,+1.027,+60.000,-0.568,+1.198,+70.000,
-0.059,-0.006,+0.000,+0.196,+0.093,+10.000,+0.572,+0.169,+20.000,+0.835,+0.230,+30.000,+0.990,+0.316,+40.000,+1.032,+0.395,+50.000,+1.367,+0.482,+60.000,+1.632,+0.577,+70.000,
-0.038,+0.002,+0.000,+0.024,+0.067,+10.000,-0.026,+0.130,+20.000,+0.006,+0.197,+30.000,-0.069,+0.284,+40.000,-0.050,+0.329,+50.000,-0.060,+0.386,+60.000,-0.132,+0.465,+70.000,
+0.079,+0.003,+0.000,+0.034,+0.286,+10.000,-0.131,+0.582,+20.000,-0.275,+0.872,+30.000,-0.146,+1.126,+40.000,-0.492,+1.422,+50.000,-0.514,+1.700,+60.000,-0.599,+1.974,+70.000,
+0.054,-0.009,+0.000,-0.555,-0.072,+10.000,-0.973,-0.149,+20.000,-1.458,-0.231,+30.000,-1.961,-0.324,+40.000,-2.648,-0.384,+50.000,-2.988,-0.475,+60.000,None,None,None,
+0.077,-0.016,+0.000,-0.302,+0.305,+10.000,-0.345,+0.593,+20.000,-0.555,+0.900,+30.000,-0.931,+1.216,+40.000,-0.920,+1.475,+50.000,-1.152,+1.810,+60.000,-1.507,+2.104,+70.000,
+0.111,+0.003,+0.000,-0.387,-0.187,+10.000,-0.878,-0.370,+20.000,-1.450,-0.577,+30.000,-2.097,-0.736,+40.000,-2.504,-0.917,+50.000,-2.919,-1.079,+60.000,None,None,None,
-0.122,+0.010,+0.000,+0.110,+0.226,+10.000,+0.437,+0.472,+20.000,+0.559,+0.682,+30.000,+0.744,+0.914,+40.000,+0.934,+1.152,+50.000,+1.059,+1.363,+60.000,+1.384,+1.620,+70.000,
+0.120,-0.003,+0.000,+0.132,+0.230,+10.000,+0.150,+0.436,+20.000,+0.124,+0.641,+30.000,+0.436,+0.845,+40.000,+0.350,+1.073,+50.000,+0.410,+1.310,+60.000,+0.708,+1.497,+70.000,
+0.136,+0.007,+0.000,-0.174,+0.322,+10.000,-0.460,+0.665,+20.000,-0.702,+0.977,+30.000,-1.043,+1.315,+40.000,-1.031,+1.639,+50.000,-1.408,+1.937,+60.000,-1.548,+2.273,+70.000,
-0.011,+0.004,+0.000,-0.326,-0.131,+10.000,-0.729,-0.272,+20.000,-1.131,-0.401,+30.000,-1.316,-0.537,+40.000,-1.871,-0.693,+50.000,-2.206,-0.831,+60.000,-2.460,-0.970,+70.000,
+0.037,+0.003,+0.000,-0.203,+0.283,+10.000,-0.222,+0.586,+20.000,-0.724,+0.877,+30.000,-0.523,+1.152,+40.000,-0.555,+1.475,+50.000,-0.870,+1.754,+60.000,-1.232,+2.052,+70.000,
-0.040,+0.003,+0.000,+0.488,+0.018,+10.000,+0.765,+0.019,+20.000,+1.173,+0.016,+30.000,+1.508,+0.024,+40.000,+2.044,+0.030,+50.000,+2.194,+0.050,+60.000,+2.809,+0.047,+70.000,
+0.015,+0.004,+0.000,-0.326,+0.289,+10.000,-0.503,+0.582,+20.000,-0.720,+0.893,+30.000,-1.055,+1.174,+40.000,-1.227,+1.495,+50.000,-1.683,+1.792,+60.000,-1.628,+2.070,+70.000,
+0.112,-0.008,+0.000,-0.275,+0.381,+10.000,-0.518,+0.730,+20.000,-0.718,+1.121,+30.000,-0.994,+1.488,+40.000,-1.341,+1.883,+50.000,-1.511,+2.250,+60.000,-1.846,+2.630,+70.000,
+0.010,-0.004,+0.000,+0.014,-0.322,+10.000,-0.022,-0.654,+20.000,-0.052,-0.990,+30.000,-0.197,-1.310,+40.000,-0.088,-1.645,+50.000,-0.115,-1.955,+60.000,-0.249,-2.295,+70.000,
+0.062,+0.005,+0.000,+0.224,+0.324,+10.000,+0.517,+0.661,+20.000,+0.810,+0.967,+30.000,+1.000,+1.312,+40.000,+1.084,+1.649,+50.000,+1.516,+1.956,+60.000,+1.529,+2.296,+70.000,
+0.015,-0.015,+0.000,+0.113,-0.558,+10.000,+0.181,-1.130,+20.000,+0.371,-1.690,+30.000,+0.288,-2.263,+40.000,+0.567,-2.823,+50.000,None,None,None,None,None,None,
+0.087,+0.019,+0.000,-0.095,+0.131,+10.000,-0.504,+0.277,+20.000,-0.686,+0.391,+30.000,-1.154,+0.555,+40.000,-1.353,+0.698,+50.000,-1.593,+0.825,+60.000,-1.754,+0.961,+70.000,
-0.209,-0.002,+0.000,+0.203,-0.170,+10.000,+0.116,-0.274,+20.000,-0.240,-0.433,+30.000,-0.154,-0.565,+40.000,-0.287,-0.698,+50.000,-0.197,-0.847,+60.000,-0.263,-0.983,+70.000,
-0.248,-0.004,+0.000,-0.296,+0.222,+10.000,-0.399,+0.489,+20.000,-0.596,+0.722,+30.000,-1.013,+0.956,+40.000,-1.016,+1.199,+50.000,-1.233,+1.423,+60.000,-1.392,+1.680,+70.000,
